respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
47702,0.5,0.258210822,0.095881025
47703,0.5,0.170804456,0.031254407
47704,0.5,0.04971103,0.014005311
47705,0.5,0.959262655,0.046985995
47706,0.5,0.491741291,0.368140787
47707,0.5,0.221570851,0.129978826
47708,0.5,0.199991962,0.093334846
47709,0.5,0.932483431,0.234127821
47710,0.5,0.493163021,0.093934763
47711,0.5,0.255335842,0.060139194
47712,0.5,0.550365671,0.174300286
47713,0.5,0.749806535,0.40417334
47714,0.5,0.650383491,0.196974104
47715,0.5,0.976718531,0.2792676
47716,0.5,0.40908512,0.124332907
47717,0.5,0.882908507,0.229128845
47718,0.5,0.556642153,0.327854231
47719,0.5,0.357988799,0.033245603
47720,0.5,0.936397798,0.139361105
47721,0.5,0.499361329,0.250686331
47722,0.5,0.886513305,0.656345284
47723,0.5,0.483530582,0.122768943
47724,0.5,0.511842642,0.215045277
47725,0.5,0.289481734,0.289856639
47726,0.5,0.128327976,0.055817678
47727,0.5,0.872386821,0.287643647
47728,0.5,0.407970397,0.058101135
47729,0.5,0.844841079,0.513387502
47730,0.5,0.381621685,0.137152807
47731,0.5,0.107693121,0.017544558
47732,0.5,0.351038477,0.593582264
47733,0.5,0.520410828,0.370300391
47734,0.5,0.294983923,0.116973945
47735,0.5,0.400268425,0.042663254
47736,0.5,0.149786461,0.062909932
47737,0.5,0.172876869,0.070052463
47738,0.5,0.108089478,0.069106329
47739,0.5,0.761714079,0.451354971
47740,0.5,0.099925161,0.026389102
47741,0.5,0.822676885,0.333100369
47742,0.5,0.553391979,0.03742976
47743,0.5,0.177095344,0.106587256
47744,0.5,0.206086217,0.319502319
47745,0.5,0.570689717,0.269236426
47746,0.5,0.556896788,0.334627464
47747,0.5,0.888771673,0.702467379
47748,0.5,0.950141617,0.849800282
47749,0.5,0.254596128,0.065168529
47750,0.5,0.115473338,0.10739099
47751,0.5,0.954724894,0.826040186
47752,0.5,0.853323011,0.554776971
47753,0.5,0.175735234,0.083426951
47754,0.5,0.896671547,0.254404995
47755,0.5,0.937618988,0.079334227
47756,0.5,0.759923525,0.495815713
47757,0.5,0.872508548,0.061689543
47758,0.5,0.829397159,0.424265107
47759,0.5,0.251007404,0.093959846
47760,0.5,0.251485347,0.057731793
47761,0.5,0.935529895,0.199994052
47762,0.5,0.113835623,0.066544929
47763,0.5,0.85691223,0.282866279
47764,0.5,0.240175204,0.068279944
47765,0.5,0.772771075,0.135885722
47766,0.5,0.093854991,0.284804809
47767,0.5,0.759362038,0.030011069
47768,0.5,0.461666636,0.424879761
47769,0.5,0.438665964,0.164750776
47770,0.5,0.871291161,0.507672971
47771,0.5,0.046764511,0.055479304
47772,0.5,0.69329398,0.049104846
47773,0.5,0.264754512,0.024129716
47774,0.5,0.137367524,0.014620645
47775,0.5,0.179289926,0.073159591
47776,0.5,0.751118192,0.757967102
47777,0.5,0.138461454,0.069279117
47778,0.5,0.307629892,0.036659648
47779,0.5,0.364154141,0.108985864
47780,0.5,0.496856552,0.417927333
47781,0.5,0.182807018,0.060175873
47782,0.5,0.09625696,0.104356273
47783,0.5,0.508112164,0.347138513
47784,0.5,0.216251971,0.044916641
47785,0.5,0.282573534,0.100465709
47786,0.5,0.219940433,0.215195893
47787,0.5,0.263881092,0.10322731
47788,0.5,0.522055084,0.046166222
47789,0.5,0.922165772,0.58675748
47790,0.5,0.974042566,0.054998336
47791,0.5,0.514633849,0.419310188
47792,0.5,0.037549102,0.020096835
47793,0.5,0.769582562,0.043736009
47794,0.5,0.149788419,0.118820659
47795,0.5,0.795811789,0.107507468
47796,0.5,0.541158615,0.092559558
47797,0.5,0.955373757,0.242749894
47798,0.5,0.044572384,0.21456757
47799,0.5,0.259141097,0.120161962
47800,0.5,0.753707764,0.051062966
47801,0.5,0.239844849,0.103299543
47802,0.5,0.494316685,0.403827009
47803,0.5,0.288755035,0.138211714
47804,0.5,0.116282596,0.307432471
47805,0.5,0.220104737,0.105886459
47806,0.5,0.105367521,0.033195845
47807,0.5,0.596179015,0.725280313
47808,0.5,0.33911779,0.193246583
47809,0.5,0.938477096,0.803860531
47810,0.5,0.740570043,0.244789512
47811,0.5,0.861665165,0.496620756
47812,0.5,0.823435264,0.046764279
47813,0.5,0.414117297,0.038556861
47814,0.5,0.044565236,0.033715625
47815,0.5,0.144598759,0.159156475
47816,0.5,0.750839044,0.422593228
47817,0.5,0.031414133,0.008876585
47818,0.5,0.432985431,0.108571511
47819,0.5,0.201557071,0.75078796
47820,0.5,0.113773221,0.004733209
47821,0.5,0.283758237,0.747559214
47822,0.5,0.77620265,0.112787139
47823,0.5,0.142307369,0.089310793
47824,0.5,0.791889372,0.070699086
47825,0.5,0.28480379,0.078367357
47826,0.5,0.653793675,0.235731354
47827,0.5,0.576886955,0.771076597
47828,0.5,0.685592658,0.276160629
47829,0.5,0.083229493,0.032923908
47830,0.5,0.667426849,0.010821553
47831,0.5,0.175587313,0.068346973
47832,0.5,0.064579575,0.055294866
47833,0.5,0.691373491,0.191926599
47834,0.5,0.113848906,0.060824112
47835,0.5,0.065794024,0.01345284
47836,0.5,0.113889081,0.110231273
47837,0.5,0.424641975,0.061140455
47838,0.5,0.523637436,0.050889875
47839,0.5,0.411776632,0.039080888
47840,0.5,0.911421525,0.041853094
47841,0.5,0.053537815,0.021192007
47842,0.5,0.489426955,0.073068731
47843,0.5,0.03584483,0.07363975
47844,0.5,0.938982904,0.231130964
47845,0.5,0.369193142,0.233167972
47846,0.5,0.737151451,0.071006492
47847,0.5,0.963211484,0.778363679
47848,0.5,0.676069142,0.257460838
47849,0.5,0.032985562,0.030671269
47850,0.5,0.44587759,0.495076246
47851,0.5,0.915249991,0.756298089
47852,0.5,0.328994949,0.026048262
47853,0.5,0.9795662,0.881097456
47854,0.5,0.963279658,0.125343319
47855,0.5,0.053245225,0.009871625
47856,0.5,0.012023474,0.005706996
47857,0.5,0.223747882,0.506392132
47858,0.5,0.908665875,0.145258951
47859,0.5,0.615422659,0.229592496
47860,0.5,0.307049652,0.102133324
47861,0.5,0.032642186,0.007634758
47862,0.5,0.023227791,0.041156312
47863,0.5,0.488919074,0.100536951
47864,0.5,0.430727993,0.049333882
47865,0.5,0.85650166,0.542268771
47866,0.5,0.30530603,0.023801068
47867,0.5,0.194730134,0.109346701
47868,0.5,0.380911707,0.060066142
47869,0.5,0.832501711,0.283799585
47870,0.5,0.138179928,0.057916773
47871,0.5,0.520834391,0.259844178
47872,0.5,0.715134215,0.441432285
47873,0.5,0.111510018,0.024484568
47874,0.5,0.934021768,0.134572551
47875,0.5,0.726243144,0.268586911
47876,0.5,0.129958314,0.084820713
47877,0.5,0.047645084,0.025214565
47878,0.5,0.026669196,0.03886701
47879,0.5,0.757074977,0.265254677
47880,0.5,0.955738402,0.040977539
47881,0.5,0.238285079,0.031149711
47882,0.5,0.177468997,0.503953677
47883,0.5,0.027263824,0.008287462
47884,0.5,0.624044221,0.082373389
47885,0.5,0.41855409,0.157097365
47886,0.5,0.238292691,0.103737798
47887,0.5,0.244711158,0.069718866
47888,0.5,0.220388124,0.172096718
47889,0.5,0.390756166,0.077495819
47890,0.5,0.669500172,0.167250078
47891,0.5,0.344384483,0.080316238
47892,0.5,0.587294943,0.371759811
47893,0.5,0.078116386,0.073543432
47894,0.5,0.141811897,0.036338835
47895,0.5,0.975873497,0.084127462
47896,0.5,0.331431046,0.089473927
47897,0.5,0.644771688,0.059085289
47898,0.5,0.195981478,0.098389297
47899,0.5,0.308918521,0.143834579
47900,0.5,0.449868298,0.041479949
47901,0.5,0.141722463,0.062768558
47902,0.5,0.519294269,0.080664713
47903,0.5,0.729413705,0.32767741
47904,0.5,0.969346399,0.158166381
47905,0.5,0.739417042,0.406676407
47906,0.5,0.521602309,0.083456792
47907,0.5,0.838408023,0.097306222
47908,0.5,0.651485487,0.474078386
47909,0.5,0.981393571,0.362236795
47910,0.5,0.451867065,0.050751221
47911,0.5,0.32733905,0.131959391
47912,0.5,0.94033283,0.06172337
47913,0.5,0.379624073,0.243767249
47914,0.5,0.214294655,0.077863273
47915,0.5,0.478549357,0.035011207
47916,0.5,0.174844406,0.160987803
47917,0.5,0.180239045,0.228547041
47918,0.5,0.0444713,0.008156916
47919,0.5,0.108434168,0.05646726
47920,0.5,0.50877069,0.141467156
47921,0.5,0.031450913,0.013394905
47922,0.5,0.221537537,0.128751555
47923,0.5,0.369887866,0.109082534
47924,0.5,0.926684276,0.153751135
47925,0.5,0.881047912,0.073616463
47926,0.5,0.959999015,0.138531565
47927,0.5,0.200725655,0.079410552
47928,0.5,0.911468429,0.820360115
47929,0.5,0.738502533,0.229286984
47930,0.5,0.413441455,0.136397546
47931,0.5,0.030549115,0.010864065
47932,0.5,0.278097003,0.011518071
47933,0.5,0.423115962,0.070470145
47934,0.5,0.080775565,0.055861167
47935,0.5,0.810460971,0.861554774
47936,0.5,0.931016681,0.758839858
47937,0.5,0.820802118,0.663525685
47938,0.5,0.688510218,0.041938717
47939,0.5,0.896667615,0.221420379
47940,0.5,0.900599829,0.661384722
47941,0.5,0.511011735,0.070686725
47942,0.5,0.213496227,0.106783551
47943,0.5,0.198050565,0.09369078
47944,0.5,0.546185271,0.243197957
47945,0.5,0.292182276,0.173873293
47946,0.5,0.907425214,0.855077465
47947,0.5,0.809472907,0.070421906
47948,0.5,0.838765494,0.14985413
47949,0.5,0.827827696,0.16294739
47950,0.5,0.915715466,0.654998432
47951,0.5,0.061323551,0.065312328
47952,0.5,0.04180592,0.032731086
47953,0.5,0.108912198,0.017967326
47954,0.5,0.79732624,0.240078819
47955,0.5,0.290489985,0.226752232
47956,0.5,0.93982508,0.717478645
47957,0.5,0.195530498,0.097867657
47958,0.5,0.545843134,0.20727708
47959,0.5,0.820466121,0.102019247
47960,0.5,0.405406872,0.082272554
47961,0.5,0.625069689,0.630377018
47962,0.5,0.876099218,0.242451879
47963,0.5,0.700453017,0.044257608
47964,0.5,0.177532675,0.094452086
47965,0.5,0.292927748,0.37166232
47966,0.5,0.553279023,0.11687102
47967,0.5,0.874140089,0.025158776
47968,0.5,0.287516683,0.10415497
47969,0.5,0.110630389,0.042421749
47970,0.5,0.686584451,0.047507549
47971,0.5,0.337923706,0.135880105
47972,0.5,0.15938464,0.053747052
47973,0.5,0.609385802,0.054963971
47974,0.5,0.28611901,0.162212972
47975,0.5,0.640324996,0.158418491
47976,0.5,0.206485627,0.065561072
47977,0.5,0.704329428,0.319839884
47978,0.5,0.483092352,0.075208597
47979,0.5,0.051574098,0.025809432
47980,0.5,0.738016567,0.721899619
47981,0.5,0.431161123,0.145279644
47982,0.5,0.284436373,0.113733756
47983,0.5,0.04499427,0.009943644
47984,0.5,0.06571443,0.026708003
47985,0.5,0.194007599,0.025055819
47986,0.5,0.21941217,0.035666961
47987,0.5,0.043442475,0.014602986
47988,0.5,0.94174317,0.805219826
47989,0.5,0.066418513,0.062860974
47990,0.5,0.378019562,0.093324625
47991,0.5,0.614104531,0.319349092
47992,0.5,0.426235824,0.376451747
47993,0.5,0.875986749,0.055406568
47994,0.5,0.839679732,0.392789179
47995,0.5,0.78389906,0.478574385
47996,0.5,0.980538195,0.859000672
47997,0.5,0.020358534,0.007033591
47998,0.5,0.953493102,0.938530479
47999,0.5,0.503208615,0.17857941
48000,0.5,0.02737863,0.199383347
48001,0.5,0.515326421,0.182671854
48002,0.5,0.103519352,0.27759115
48003,0.5,0.569855472,0.068545076
48004,0.5,0.422552764,0.112208637
48005,0.5,0.351258005,0.169082488
48006,0.5,0.533023495,0.20019839
48007,0.5,0.652949445,0.309970846
48008,0.5,0.938005037,0.438419155
48009,0.5,0.225448703,0.085944656
48010,0.5,0.475943788,0.246001614
48011,0.5,0.284187888,0.11527526
48012,0.5,0.867859743,0.610380218
48013,0.5,0.313724124,0.192582313
48014,0.5,0.624830353,0.42472363
48015,0.5,0.241136405,0.09323735
48016,0.5,0.43318697,0.094133196
48017,0.5,0.068197626,0.036523871
48018,0.5,0.807866244,0.413297345
48019,0.5,0.664366445,0.343652089
48020,0.5,0.700419766,0.238527675
48021,0.5,0.461937542,0.133983609
48022,0.5,0.073931713,0.121453566
48023,0.5,0.028295045,0.01438169
48024,0.5,0.854195674,0.094985997
48025,0.5,0.181506513,0.0949739
48026,0.5,0.18979523,0.162141744
48027,0.5,0.195353179,0.154142528
48028,0.5,0.332545413,0.037157115
48029,0.5,0.299278353,0.023251052
48030,0.5,0.835917191,0.37170773
48031,0.5,0.318774116,0.079376534
48032,0.5,0.491106199,0.027214466
48033,0.5,0.077904567,0.048908171
48034,0.5,0.360761611,0.134067214
48035,0.5,0.201063062,0.066898838
48036,0.5,0.030556234,0.009996676
48037,0.5,0.512768565,0.065921195
48038,0.5,0.852498022,0.354626544
48039,0.5,0.928885646,0.047398577
48040,0.5,0.880515382,0.404581992
48041,0.5,0.600039121,0.444452413
48042,0.5,0.030801435,0.006360981
48043,0.5,0.580098346,0.06934351
48044,0.5,0.947605339,0.626494294
48045,0.5,0.482000757,0.164813791
48046,0.5,0.16898601,0.124271083
48047,0.5,0.659774689,0.055447106
48048,0.5,0.766578111,0.14537755
48049,0.5,0.374688296,0.048912841
48050,0.5,0.904296185,0.255641508
48051,0.5,0.465802581,0.126742348
48052,0.5,0.099195961,0.053417009
48053,0.5,0.95987803,0.674670483
48054,0.5,0.401906463,0.155448394
48055,0.5,0.355921924,0.122814378
48056,0.5,0.861799957,0.54936162
48057,0.5,0.03960805,0.028283526
48058,0.5,0.82026324,0.037994805
48059,0.5,0.392962403,0.127652318
48060,0.5,0.887259376,0.859709544
48061,0.5,0.449877122,0.098397439
48062,0.5,0.422236546,0.180702847
48063,0.5,0.579338439,0.163956672
48064,0.5,0.52236464,0.127805385
48065,0.5,0.067582313,0.023168317
48066,0.5,0.198612848,0.065002375
48067,0.5,0.101814757,0.075385702
48068,0.5,0.944759472,0.661344168
48069,0.5,0.708848296,0.477581734
48070,0.5,0.772292997,0.037885708
48071,0.5,0.869352462,0.216631523
48072,0.5,0.144522466,0.035403924
48073,0.5,0.554127168,0.311647287
48074,0.5,0.759682428,0.470172658
48075,0.5,0.823709816,0.056070308
48076,0.5,0.731027113,0.431674461
48077,0.5,0.362771334,0.087530905
48078,0.5,0.017088288,0.011525808
48079,0.5,0.491853681,0.090008152
48080,0.5,0.808786856,0.055651062
48081,0.5,0.956249396,0.170466851
48082,0.5,0.267729429,0.162966843
48083,0.5,0.513359381,0.072302803
48084,0.5,0.587440298,0.406267439
48085,0.5,0.141394297,0.029028235
48086,0.5,0.1596419,0.086749043
48087,0.5,0.734440815,0.223477931
48088,0.5,0.101978748,0.095596825
48089,0.5,0.956072083,0.187580359
48090,0.5,0.222881443,0.111874013
48091,0.5,0.898764331,0.389285485
48092,0.5,0.058111669,0.12774548
48093,0.5,0.804186989,0.266287615
48094,0.5,0.422605419,0.119052157
48095,0.5,0.943379673,0.697239471
48096,0.5,0.45731997,0.138392136
48097,0.5,0.967163399,0.06332193
48098,0.5,0.526205955,0.090812188
48099,0.5,0.46369,0.147545705
48100,0.5,0.476448628,0.201636159
48101,0.5,0.49129023,0.278720079
48102,0.5,0.59366858,0.58647551
48103,0.5,0.423124216,0.230140953
48104,0.5,0.484912806,0.155125875
48105,0.5,0.935473436,0.086062388
48106,0.5,0.676231141,0.226437212
48107,0.5,0.726216969,0.706659052
48108,0.5,0.122249898,0.020530802
48109,0.5,0.100789538,0.160495279
48110,0.5,0.87234143,0.086445694
48111,0.5,0.591160472,0.12124246
48112,0.5,0.035334733,0.053458307
48113,0.5,0.884735288,0.289553263
48114,0.5,0.285606566,0.117833706
48115,0.5,0.787371808,0.233788383
48116,0.5,0.483379647,0.01106987
48117,0.5,0.116708053,0.069392054
48118,0.5,0.568049279,0.035745196
48119,0.5,0.570310862,0.346381104
48120,0.5,0.658715658,0.185031299
48121,0.5,0.123539103,0.04484031
48122,0.5,0.807315956,0.065122493
48123,0.5,0.198389146,0.075093158
48124,0.5,0.474859759,0.088437572
48125,0.5,0.585363953,0.213873628
48126,0.5,0.236818764,0.075604457
48127,0.5,0.03756391,0.029828854
48128,0.5,0.582900283,0.067978622
48129,0.5,0.368294158,0.191152031
48130,0.5,0.756686641,0.531457146
48131,0.5,0.406528118,0.104073946
48132,0.5,0.053809013,0.023107364
48133,0.5,0.38277342,0.101170501
48134,0.5,0.804447223,0.150596937
48135,0.5,0.814767935,0.435819129
48136,0.5,0.930897988,0.837136066
48137,0.5,0.791313291,0.372902706
48138,0.5,0.173507843,0.023924716
48139,0.5,0.863971129,0.552951318
48140,0.5,0.039696882,0.030187878
48141,0.5,0.134429973,0.101380488
48142,0.5,0.987727483,0.852976143
48143,0.5,0.598062795,0.053657432
48144,0.5,0.947348301,0.858087545
48145,0.5,0.068037608,0.127965383
48146,0.5,0.712671647,0.084198887
48147,0.5,0.703489275,0.03514294
48148,0.5,0.256675549,0.029665759
48149,0.5,0.130132603,0.023588003
48150,0.5,0.334802337,0.892382198
48151,0.5,0.26785186,0.49330032
48152,0.5,0.201652497,0.071182194
48153,0.5,0.755542437,0.389232882
48154,0.5,0.371321797,0.174116506
48155,0.5,0.802646264,0.661211244
48156,0.5,0.166965371,0.068764894
48157,0.5,0.17775089,0.086478582
48158,0.5,0.612311035,0.128163366
48159,0.5,0.277876727,0.243998446
48160,0.5,0.12090828,0.058963769
48161,0.5,0.099840997,0.081115208
48162,0.5,0.939281464,0.83952875
48163,0.5,0.025540513,0.004681468
48164,0.5,0.325341498,0.101845069
48165,0.5,0.691456223,0.712357399
48166,0.5,0.157595927,0.064507597
48167,0.5,0.770903679,0.786223736
48168,0.5,0.472794147,0.20804479
48169,0.5,0.182512733,0.05818034
48170,0.5,0.184385426,0.283101967
48171,0.5,0.90937236,0.067540222
48172,0.5,0.440595002,0.25204496
48173,0.5,0.166379466,0.529225266
48174,0.5,0.546863155,0.341198733
48175,0.5,0.071052261,0.018449678
48176,0.5,0.316407553,0.064330503
48177,0.5,0.756285455,0.515454952
48178,0.5,0.503712207,0.348565072
48179,0.5,0.089824355,0.044447529
48180,0.5,0.587826114,0.143861297
48181,0.5,0.152043539,0.213473361
48182,0.5,0.528314236,0.092328745
48183,0.5,0.260294687,0.082067698
48184,0.5,0.040589983,0.014125549
48185,0.5,0.928773483,0.110553853
48186,0.5,0.940082883,0.905703134
48187,0.5,0.691166805,0.254736435
48188,0.5,0.163504041,0.008940545
48189,0.5,0.341791528,0.04859755
48190,0.5,0.215214051,0.09071727
48191,0.5,0.943080197,0.753108745
48192,0.5,0.77479707,0.342839375
48193,0.5,0.103663885,0.014747549
48194,0.5,0.521242748,0.365968497
48195,0.5,0.086148901,0.061950097
48196,0.5,0.243259585,0.065862806
48197,0.5,0.965542797,0.024594482
48198,0.5,0.267043284,0.086438722
48199,0.5,0.445060991,0.216053179
48200,0.5,0.163752199,0.052378148
48201,0.5,0.562144395,0.205152828
48202,0.5,0.282094519,0.114214939
48203,0.5,0.535755672,0.36790499
48204,0.5,0.902410514,0.72267731
48205,0.5,0.718086992,0.502418655
48206,0.5,0.022289597,0.02585175
48207,0.5,0.320984758,0.058938569
48208,0.5,0.40044268,0.095940483
48209,0.5,0.940828871,0.302106533
48210,0.5,0.255531231,0.098905469
48211,0.5,0.153909769,0.047447852
48212,0.5,0.461456557,0.132061954
48213,0.5,0.160650411,0.080536287
48214,0.5,0.696801762,0.486360545
48215,0.5,0.111691163,0.05180406
48216,0.5,0.087701888,0.073832647
48217,0.5,0.966659855,0.620869719
48218,0.5,0.324365159,0.07484324
48219,0.5,0.640152611,0.347704771
48220,0.5,0.186535252,0.048249125
48221,0.5,0.081814345,0.437516041
48222,0.5,0.224336386,0.086038531
48223,0.5,0.702447378,0.249616766
48224,0.5,0.100202984,0.105832928
48225,0.5,0.931152776,0.474209212
48226,0.5,0.112661412,0.107592196
48227,0.5,0.813366515,0.720539005
48228,0.5,0.517288327,0.075221586
48229,0.5,0.912362361,0.887037239
48230,0.5,0.186880319,0.107779825
48231,0.5,0.023503841,0.044604267
48232,0.5,0.376774352,0.067397227
48233,0.5,0.27663477,0.084065364
48234,0.5,0.013813888,0.063899451
48235,0.5,0.904968265,0.681175131
48236,0.5,0.763844921,0.335119789
48237,0.5,0.048316619,0.060237107
48238,0.5,0.269169767,0.0579006
48239,0.5,0.900862579,0.3199689
48240,0.5,0.914816122,0.635643593
48241,0.5,0.167202099,0.138954541
48242,0.5,0.554590794,0.234310128
48243,0.5,0.22624933,0.103374417
48244,0.5,0.453137501,0.165533329
48245,0.5,0.901377957,0.611310825
48246,0.5,0.365172542,0.139138434
48247,0.5,0.463353651,0.106243153
48248,0.5,0.070034305,0.01680793
48249,0.5,0.177631287,0.08517717
48250,0.5,0.896547102,0.385965558
48251,0.5,0.119684888,0.033141946
48252,0.5,0.73098975,0.447574009
48253,0.5,0.091380404,0.006098671
48254,0.5,0.882930243,0.162002888
48255,0.5,0.893928025,0.392437861
48256,0.5,0.551706895,0.132670378
48257,0.5,0.379130494,0.061776694
48258,0.5,0.105002766,0.082297887
48259,0.5,0.888096654,0.651595254
48260,0.5,0.658944687,0.188894428
48261,0.5,0.137023199,0.077549722
48262,0.5,0.661404624,0.343623049
48263,0.5,0.06662749,0.041109621
48264,0.5,0.09923503,0.011815161
48265,0.5,0.368855743,0.2493151
48266,0.5,0.178296457,0.140343447
48267,0.5,0.32402875,0.191456184
48268,0.5,0.96835231,0.879360883
48269,0.5,0.343672205,0.143894066
48270,0.5,0.879884332,0.432747953
48271,0.5,0.148535923,0.036810327
48272,0.5,0.970853734,0.350581231
48273,0.5,0.101535849,0.090466705
48274,0.5,0.970547411,0.604241663
48275,0.5,0.318301081,0.656878733
48276,0.5,0.965308272,0.27375933
48277,0.5,0.752469053,0.061783164
48278,0.5,0.39979118,0.271650608
48279,0.5,0.035772523,0.015924208
48280,0.5,0.240490862,0.079233391
48281,0.5,0.565462336,0.297392125
48282,0.5,0.856861316,0.153613582
48283,0.5,0.595475962,0.067885916
48284,0.5,0.368938349,0.278928171
48285,0.5,0.533636092,0.215457424
48286,0.5,0.968082784,0.146905571
48287,0.5,0.29526434,0.082314013
48288,0.5,0.618480972,0.403763467
48289,0.5,0.402342841,0.040872134
48290,0.5,0.980941972,0.379523646
48291,0.5,0.531837462,0.315433942
48292,0.5,0.922363933,0.073878435
48293,0.5,0.130917305,0.038983425
48294,0.5,0.976555949,0.900175853
48295,0.5,0.389006513,0.191769834
48296,0.5,0.957281197,0.598940377
48297,0.5,0.702593035,0.306491479
48298,0.5,0.681390163,0.174574286
48299,0.5,0.763643459,0.17143142
48300,0.5,0.112784683,0.073884976
48301,0.5,0.409191883,0.104195561
48302,0.5,0.144541142,0.050169501
48303,0.5,0.075907756,0.054940871
48304,0.5,0.109846001,0.043565333
48305,0.5,0.544740499,0.133447685
48306,0.5,0.050679079,0.043657561
48307,0.5,0.144502064,0.018667083
48308,0.5,0.15200707,0.060829384
48309,0.5,0.616570675,0.213620014
48310,0.5,0.69256251,0.105921612
48311,0.5,0.287598934,0.068843446
48312,0.5,0.299964733,0.162156738
48313,0.5,0.495108646,0.221547545
48314,0.5,0.140619021,0.057487348
48315,0.5,0.411396231,0.034702163
48316,0.5,0.334592757,0.076159254
48317,0.5,0.330354571,0.067431358
48318,0.5,0.126586642,0.202131214
48319,0.5,0.183379848,0.038811415
48320,0.5,0.780617892,0.682937549
48321,0.5,0.060377356,0.020913824
48322,0.5,0.383196027,0.04511693
48323,0.5,0.071142417,0.014187465
48324,0.5,0.317579616,0.08512456
48325,0.5,0.350355916,0.094154809
48326,0.5,0.782719477,0.652583723
48327,0.5,0.106807975,0.043561534
48328,0.5,0.966219526,0.126042817
48329,0.5,0.031775527,0.112513586
48330,0.5,0.624738095,0.104271013
48331,0.5,0.349502207,0.333104152
48332,0.5,0.733495908,0.019330264
48333,0.5,0.114434303,0.114451821
48334,0.5,0.330102024,0.073566394
48335,0.5,0.859254424,0.273846769
48336,0.5,0.232395294,0.192079778
48337,0.5,0.963797546,0.196788833
48338,0.5,0.270261122,0.053628376
48339,0.5,0.026001985,0.044674274
48340,0.5,0.311323295,0.139896416
48341,0.5,0.686920186,0.611114627
48342,0.5,0.337338247,0.047332164
48343,0.5,0.949428494,0.866955703
48344,0.5,0.467497222,0.156247736
48345,0.5,0.652885088,0.173628743
48346,0.5,0.724488238,0.097086288
48347,0.5,0.152211299,0.074840002
48348,0.5,0.218837224,0.09027894
48349,0.5,0.240656719,0.093329365
48350,0.5,0.911865785,0.361917402
48351,0.5,0.775176,0.310568701
48352,0.5,0.818052582,0.159975524
48353,0.5,0.245697134,0.241841913
48354,0.5,0.96968645,0.158854774
48355,0.5,0.402427851,0.064421061
48356,0.5,0.673852567,0.190488186
48357,0.5,0.468413401,0.16917937
48358,0.5,0.749456552,0.343166751
48359,0.5,0.441566618,0.164560122
48360,0.5,0.716813028,0.415606528
48361,0.5,0.639753517,0.239894703
48362,0.5,0.414185434,0.108440545
48363,0.5,0.662771283,0.139091825
48364,0.5,0.573465137,0.416063946
48365,0.5,0.688022541,0.412782532
48366,0.5,0.245313716,0.153822431
48367,0.5,0.535094113,0.304294051
48368,0.5,0.553818076,0.10847024
48369,0.5,0.397214915,0.520932099
48370,0.5,0.490338706,0.134170362
48371,0.5,0.51675833,0.1486777
48372,0.5,0.669862639,0.198100866
48373,0.5,0.332130806,0.248007821
48374,0.5,0.56006359,0.180857665
48375,0.5,0.186096834,0.092649028
48376,0.5,0.30717363,0.028968204
48377,0.5,0.194341812,0.111539513
48378,0.5,0.267360538,0.251630035
48379,0.5,0.116873439,0.100121559
48380,0.5,0.149921981,0.059009478
48381,0.5,0.314952037,0.100841155
48382,0.5,0.797647545,0.704358068
48383,0.5,0.132340422,0.038067409
48384,0.5,0.104093729,0.029458722
48385,0.5,0.357415633,0.015487067
48386,0.5,0.103275823,0.043326904
48387,0.5,0.188047445,0.187719704
48388,0.5,0.177005785,0.058339151
48389,0.5,0.445248124,0.103561122
48390,0.5,0.013529987,0.009800716
48391,0.5,0.69689986,0.015231927
48392,0.5,0.384113901,0.044641404
48393,0.5,0.828830961,0.764576812
48394,0.5,0.633425888,0.458562604
48395,0.5,0.495771122,0.099459534
48396,0.5,0.959896263,0.833107545
48397,0.5,0.429328575,0.258501912
48398,0.5,0.418506131,0.050718353
48399,0.5,0.97199918,0.219056875
48400,0.5,0.691027118,0.29706405
48401,0.5,0.968549662,0.12471254
48402,0.5,0.789302654,0.234295474
48403,0.5,0.014437076,0.033169969
48404,0.5,0.208023092,0.046207647
48405,0.5,0.287232865,0.165093394
48406,0.5,0.06070238,0.453630029
48407,0.5,0.546503115,0.076223165
48408,0.5,0.030148045,0.04433454
48409,0.5,0.58390663,0.148039633
48410,0.5,0.450232421,0.257794951
48411,0.5,0.129126377,0.06402503
48412,0.5,0.209250131,0.063475469
48413,0.5,0.865020109,0.07821999
48414,0.5,0.220081428,0.03411461
48415,0.5,0.862366601,0.449340206
48416,0.5,0.940712378,0.092785839
48417,0.5,0.12521003,0.075523429
48418,0.5,0.793835978,0.295680692
48419,0.5,0.814530889,0.359802881
48420,0.5,0.087523237,0.07303475
48421,0.5,0.680261583,0.093824827
48422,0.5,0.903176422,0.508756893
48423,0.5,0.826293783,0.237353303
48424,0.5,0.541714784,0.073794557
48425,0.5,0.271792168,0.041780475
48426,0.5,0.16933192,0.062620406
48427,0.5,0.150330177,0.038833182
48428,0.5,0.361059623,0.091051705
48429,0.5,0.170209339,0.075369355
48430,0.5,0.720311548,0.012535565
48431,0.5,0.660742313,0.137716913
48432,0.5,0.208669085,0.037564648
48433,0.5,0.265448973,0.066735769
48434,0.5,0.970384763,0.8868037
48435,0.5,0.469623255,0.314740163
48436,0.5,0.547385512,0.040899598
